disease	disease label	simple score	scaled score
OMIM:186570	Tarsal carpal coalition syndrome	0.99788	0.6960603333
OMIM:608051	Macular Dystrophy, Retinal, 2	0.9542	0.6960191667
OMIM:615181	Congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies, type A11	0.91601	0.6959706667
OMIM:611228	Charcot-Marie-Tooth disease, type 4J	0.93842	0.6959333333
OMIM:616033	Microcephaly, short stature, and impaired glucose metabolism	0.88979	0.6958025
OMIM:604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, and Acne	0.89531	0.6956223333
OMIM:614298	Neurodegeneration With Brain Iron Accumulation 4	0.92465	0.695451
OMIM:611377	Brachydactyly, Type B2	0.93958	0.6954328333
OMIM:602440	Amyotrophy, Monomelic	0.93208	0.6954308333
OMIM:613684	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	0.93427	0.6954291667
OMIM:609307	Spinocerebellar ataxia 27	0.92761	0.6953881667
OMIM:612164	Epileptic Encephalopathy, Early Infantile, 4	0.94764	0.695373
OMIM:601349	MMEP syndrome	0.93102	0.6953635
OMIM:600231	Palmoplantar Keratoderma, Bothnian Type	0.97658	0.695337
OMIM:128235	Rapid-onset dystonia-parkinsonism	0.96348	0.6953305
OMIM:616538	Muscle-eye-brain disease with bilateral multicystic leucodystrophy	0.90574	0.695319
OMIM:613544	Chromosome 6Q11-Q14 Deletion Syndrome	0.87676	0.695138
OMIM:616007	Cataracts, Growth Hormone Deficiency, Sensory Neuropathy, Sensorineural Hearing Loss, and Skeletal Dysplasia	0.88532	0.6950836667
OMIM:245130	Ketoadipicaciduria	0.94817	0.6950698333
OMIM:614399	Myopathy, Areflexia, Respiratory Distress, and Dysphagia, Early-Onset	0.91474	0.6950406667
OMIM:259440	Osteogenesis imperfecta type 9	0.95439	0.6950063333
OMIM:236100	HPE1	0.91332	0.694978
OMIM:242530	Ichthyosis, Mental Retardation, Dwarfism, and Renal Impairment	0.89915	0.6948618333
OMIM:123853	Cyprus Facial Neuromusculoskeletal Syndrome	0.89108	0.6947986667
OMIM:615574	Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome	0.90793	0.6946758333
OMIM:612530	chromosome 1q41-q42 deletion syndrome	0.87172	0.6946253333
OMIM:233810	Growth Retardation, Small and Puffy Hands and Feet, and Eczema	0.90855	0.6945281667
OMIM:613154	Muscular Dystrophy-Dystroglycanopathy (Congenital With Brain and Eye Anomalies), Type A, 6	0.91601	0.6945045
OMIM:604563	Charcot-Marie-Tooth Disease, Type 4B2	0.92159	0.6944071667
OMIM:609283	Autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 2	0.93746	0.6943916667
OMIM:258501	3-Methylglutaconic aciduria type 3	0.91776	0.6943361667
OMIM:245570	Focal epilepsy with speech disorder with or without mental retardation	0.97511	0.6943326667
Orphanet:2340	Keratosis follicularis spinulosa decalvans	0.88876	0.6942415
OMIM:113300	Brachydactyly, Type E1	0.95472	0.6938523333
OMIM:300915	Microphthalmia, syndromic 13	0.92842	0.6936343333
OMIM:187370	DA10	0.9507	0.6935961667
OMIM:600776	Anophthalmia plus syndrome	0.92	0.6935531667
OMIM:105120	Amyloidosis, Finnish Type	0.89742	0.6934796667
OMIM:602579	Congenital Disorder of Glycosylation, Type Ib	0.92184	0.6934
OMIM:613206	Spastic Paraplegia 44, Autosomal Recessive	0.92213	0.6932718333
OMIM:309541	Methylmalonic Acidemia and Homocysteinemia, Cblx Type	0.90693	0.6932403333
OMIM:614424	Joubert syndrome 14	0.88592	0.6930896667
OMIM:202700	Neutropenia, Severe Congenital, 1, Autosomal Dominant	0.89869	0.6930108333
OMIM:606843	Hyper-IgM syndrome type 3	0.9455	0.6930058333
OMIM:609285	Nemaline myopathy 4	0.93048	0.6929501667
OMIM:612389	Pontocerebellar hypoplasia type 2B	0.95456	0.6929091667
OMIM:256850	Giant Axonal Neuropathy 1, Autosomal Recessive	0.91509	0.692902
OMIM:610246	spinocerebellar ataxia type 28	0.92761	0.6928856667
OMIM:600794	Distal hereditary motor neuronopathy type 5	0.97511	0.6928628333
OMIM:182601	Spastic paraplegia 4, autosomal dominant	0.93048	0.692858
OMIM:125595	Dermatopathia pigmentosa reticularis	0.95325	0.692805
OMIM:616266	Congenital Contractures of the Limbs and Face, Hypotonia, and Developmental Delay	0.92176	0.6928036667
OMIM:605355	Nemaline myopathy 5	0.94343	0.6927775
OMIM:215850	Cleft-Limb-Heart Malformation Syndrome	0.90984	0.6926823333
OMIM:613159	Nephronophthisis-like nephropathy 1	0.95472	0.6926818333
OMIM:616037	Ciliary Dyskinesia, Primary, 30	0.89783	0.6926816667
Orphanet:2345	Isolated Klippel-Feil syndrome	0.91107	0.6926726667
OMIM:234000	Factor XII deficiency disease	0.934	0.6925516667
OMIM:604919	Becker Nevus Syndrome	0.90137	0.6925471667
OMIM:302000	Bullous dystrophy, macular type	0.92782	0.6925406667
OMIM:154275	Malignant Hyperthermia, Susceptibility To, 2	0.97509	0.6923941667
OMIM:101805	acrofacial dysostosis, Catania type	0.87037	0.6923781667
OMIM:601472	Charcot-Marie-Tooth Disease, Axonal, Type 2D	0.97511	0.6923128333
OMIM:200500	acheiropody	0.99755	0.6922696667
OMIM:610006	2-methylbutyryl-CoA dehydrogenase deficiency	0.92012	0.692212
OMIM:300699	X-linked intellectual disability due to GRIA3 anomalies	0.93371	0.6921105
OMIM:184100	Spondyloepiphyseal Dysplasia Tarda, Autosomal Dominant	0.96334	0.692005
OMIM:605361	Spinocerebellar Ataxia 14	0.95437	0.6920025
OMIM:606952	Oculocutaneous albinism type 1B	0.89861	0.6919818333
OMIM:105550	Frontotemporal Dementia And/Or Amyotrophic Lateral Sclerosis 1	0.95456	0.6919335
OMIM:612247	Crouzon Syndrome With Acanthosis Nigricans	0.87138	0.6918611667
OMIM:221790	Dermatoleukodystrophy	0.92411	0.6918083333
OMIM:616294	Cole-Carpenter Syndrome 2	0.91797	0.6916535
OMIM:609432	Syndactyly type 9	0.99836	0.6916476667
OMIM:228300	Leydig cell hypoplasia due to LHB deficiency	0.91851	0.6916015
OMIM:117360	spinocerebellar ataxia type 29	0.96406	0.6915248333
OMIM:606483	Autosomal dominant intermediate Charcot-Marie-Tooth disease type A	0.95543	0.6914835
OMIM:308990	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	0.91927	0.6914773333
OMIM:615510	Alacrima, achalasia, and mental retardation syndrome	0.91316	0.6914071667
OMIM:176240	Postaxial Oligodactyly, Tetramelic	0.99776	0.6912376667
OMIM:612782	Immune dysfunction with T-cell inactivation due to calcium entry defect 1	0.90734	0.6911766667
OMIM:607655	Skin Fragility-Woolly Hair Syndrome	0.92943	0.6911561667
OMIM:607501	migraine without aura	0.94781	0.6911135
OMIM:607736	Charcot-Marie-Tooth Disease, Axonal, Type 2J	0.92192	0.6910841667
OMIM:233805	Growth Factors, Combined Defect of	0.88462	0.6910821667
OMIM:613728	autosomal recessive spinocerebellar ataxia 10	0.93429	0.6910723333
OMIM:607078	Epiphyseal Dysplasia, Multiple, 5	0.96467	0.6910136667
OMIM:162350	Ceroid Lipofuscinosis, Neuronal, 4B, Autosomal Dominant	0.97507	0.6908518333
OMIM:204300	Ceroid Lipofuscinosis, Neuronal, 4A, Autosomal Recessive	0.97507	0.6908496667
OMIM:300475	Chromosome Xq28 deletion syndrome	0.91574	0.6907223333
OMIM:609654	Short Stature and Facioauriculothoracic Malformations	0.92459	0.6906716667
OMIM:224050	Cerebellar Ataxia, Mental Retardation, and Dysequilibrium Syndrome 1	0.90191	0.6906343333
OMIM:278200	Woolly hair - hypotrichosis - everted lower lip - outstanding ears	0.90106	0.6906178333
OMIM:612847	Spondyloepimetaphyseal dysplasia, pakistani type	0.93394	0.690581
OMIM:613640	Hereditary sensory and autonomic neuropathy type IC	0.95549	0.6905683333
OMIM:610968	Osteogenesis Imperfecta, Type 11	0.91834	0.6905415
OMIM:612649	Ciliary Dyskinesia, Primary, 11	0.91555	0.6904785
Orphanet:94066	Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia	0.90061	0.6904775
OMIM:601492	mucopolysaccharidosis IX	0.9096	0.6904315
OMIM:142669	Hip dysplasia, beukes type	0.99761	0.690408
OMIM:606179	Aneurysmal Bone Cysts	0.91484	0.690408
OMIM:614701	Cornelia De Lange Syndrome 4	0.88807	0.6902328333
OMIM:226900	Epiphyseal Dysplasia, Multiple, 4	0.95647	0.6901878333
OMIM:615476	Early infantile epileptic encephalopathy 18	0.93823	0.6901511667
OMIM:607485	Frontotemporal dementia, ubiquitin-positive	0.97571	0.6900996667
OMIM:107550	Aortic Arch Interruption, Facial Palsy, and Retinal Coloboma	0.89564	0.6900445
OMIM:607565	Spastic Paraplegia, Ataxia, and Mental Retardation	0.93498	0.6899478333
OMIM:608028	Thai Symphalangism Syndrome	0.94256	0.689908
OMIM:614946	Combined Oxidative Phosphorylation Deficiency 14	0.87254	0.6898025
OMIM:613533	Chromosome 17Q21.31 Duplication Syndrome	0.87999	0.689765
OMIM:158300	Hecht syndrome	0.91816	0.6896856667
OMIM:183800	Karsch-Neugebauer syndrome	0.92205	0.6896215
OMIM:611067	Autosomal recessive lower motor neuron disease with childhood onset	0.94245	0.689579
OMIM:614862	Peroxisome biogenesis disorder 4A	0.91113	0.6894933333
OMIM:246400	Letterer-Siwe Disease	0.87881	0.6894401667
OMIM:260480	Pancreatitis, Sclerosing Cholangitis, and Sicca Complex	0.91534	0.6893731667
OMIM:614541	Chromosome 16Q22 Deletion Syndrome	0.88089	0.6893635
OMIM:612016	Coenzyme Q10 Deficiency, Primary, 4	0.94625	0.6892516667
OMIM:615501	Molybdenum Cofactor Deficiency, Complementation Group C	0.94091	0.6892388333
OMIM:102150	Acromegaloid facial appearance syndrome	0.88328	0.6890821667
OMIM:301950	X-linked mandibulofacial dysostosis	0.86939	0.6890815
OMIM:606482	DNM2-related intermediate Charcot-Marie-Tooth neuropathy	0.95543	0.6889253333
OMIM:304950	Dyggve-Melchior-Clausen Syndrome, X-Linked	0.95603	0.688909
OMIM:612863	chromosome 6q24-q25 deletion syndrome	0.88747	0.6888166667
OMIM:160120	episodic ataxia type 1	0.90578	0.6887695
OMIM:176305	Preaxial deficiency, postaxial polydactyly and hypospadias	0.95716	0.6887051667
OMIM:613458	chromosome 16p13.3 duplication syndrome	0.88049	0.6887051667
OMIM:148840	Kleine-Levin syndrome	0.99597	0.6886953333
OMIM:614205	Three M syndrome 3	0.93394	0.6886875
OMIM:227270	Lethal faciocardiomelic dysplasia	0.92834	0.6885123333
OMIM:611913	Proximal 16p11.2 microdeletion syndrome	0.89373	0.688445
OMIM:610992	Phosphoserine Aminotransferase Deficiency	0.91229	0.6884165
OMIM:607734	Charcot-Marie-Tooth disease, type IF	0.95485	0.6882451667
OMIM:607907	dermatofibrosarcoma protuberans	0.90491	0.6882113333
OMIM:218090	Crane-Heise syndrome	0.89572	0.688202
Orphanet:1908	Aminopterin/methotrexate embryofetopathy	0.88882	0.6881185
OMIM:243150	multiple intestinal atresia	0.89036	0.6880998333
OMIM:602482	Axenfeld-Rieger syndrome type 3	0.91538	0.6880508333
OMIM:213200	Spinocerebellar ataxia, autosomal recessive 2	0.88053	0.688041
OMIM:212138	Carnitine acylcarnitine translocase deficiency	0.91093	0.6879898333
OMIM:616038	Neu-Laxova syndrome 2	0.88747	0.6879288333
OMIM:604393	Leber congenital amaurosis 4	0.92581	0.6879268333
OMIM:300718	Myopathy, reducing body, X-linked, childhood-onset	0.90522	0.6878865
OMIM:236660	Hydrocephalus, Tall Stature, Joint Laxity, and Kyphoscoliosis	0.9219	0.6878773333
OMIM:609284	Nemaline myopathy 1	0.93087	0.6878053333
OMIM:135290	Desmoid disease, hereditary	0.88891	0.687718
OMIM:277610	Weissenbacher-Zweymuller Syndrome	0.93825	0.6876721667
OMIM:253900	Muscular Dystrophy, Congenital, Producing Arthrogryposis	0.91107	0.6876523333
OMIM:609161	Striatal degeneration, autosomal dominant	0.98336	0.6876355
OMIM:616489	Growth restriction, severe, with distinctive facies	0.89263	0.6876341667
OMIM:271650	SEMDIT	0.93927	0.687536
OMIM:613987	Dyskeratosis congenita, autosomal recessive 2	0.88119	0.6875248333
OMIM:184840	Stickler syndrome, type 3	0.92455	0.6874958333
Orphanet:1037	Arthrogryposis multiplex congenita	0.87912	0.6874506667
OMIM:615530	Parkinson disease 20, early-onset	0.93875	0.6873553333
OMIM:601198	Hypocalcemia, Autosomal Dominant 1	0.89298	0.6872835
OMIM:615191	Lissencephaly 5	0.9224	0.6872161667
OMIM:235555	Bile acid synthesis defect, congenital, 2	0.90984	0.6872028333
OMIM:300660	Leukoencephalopathy - metaphyseal chondrodysplasia	0.91168	0.6871905
OMIM:176410	Precocious Puberty, Male-Limited	0.91483	0.687172
OMIM:265120	Surfactant Metabolism Dysfunction, Pulmonary, 1	0.94158	0.6871711667
OMIM:190320	Tricho-dento-osseous syndrome	0.92786	0.6871603333
OMIM:610217	Neurodegeneration with brain iron accumulation 2b	0.93052	0.68712
OMIM:312300	Androgen Insensitivity, Partial	0.93394	0.6870543333
OMIM:615290	Spinal Muscular Atrophy, Lower Extremity-Predominant, 2, Autosomal Dominant	0.938	0.687014
OMIM:616652	Yuan-Harel-Lupski Syndrome	0.91112	0.6869591667
OMIM:600072	fatal familial insomnia	0.89621	0.686816
Orphanet:776	X-linked intellectual disability with marfanoid habitus	0.88692	0.6866766667
OMIM:611126	Acyl-CoA dehydrogenase 9 deficiency	0.90864	0.6866708333
OMIM:605258	Hyper-IgM syndrome type 2	0.91036	0.6865693333
OMIM:613913	APLDC3	0.89598	0.6865495
OMIM:237500	Dubin-Johnson Syndrome	0.90951	0.6864795
OMIM:612776	Isolated congenital hypoglossia/aglossia	0.8868	0.6864248333
OMIM:615597	Congenital disorder of glycosylation type 1x	0.89094	0.6863488333
OMIM:208530	Right Atrial Isomerism	0.90246	0.6863323333
OMIM:616507	Osteogenesis Imperfecta, Type 17	0.94952	0.6861763333
OMIM:614371	Dengue Virus, Susceptibility to	0.87372	0.6860683333
OMIM:614702	Combined oxidative phosphorylation deficiency 10	0.90992	0.6860676667
OMIM:254780	Myoclonic Epilepsy of Lafora	0.93771	0.6859531667
OMIM:615993	Bardet-Biedl syndrome 16	0.87712	0.685953
OMIM:607271	Caspase-8 deficiency	0.90698	0.685908
OMIM:613115	Neuropathy, Hereditary Sensory and Autonomic, Type 2B	0.93582	0.685769
OMIM:270500	Ataxia, Spastic, Childhood-Onset, Autosomal Recessive, With Optic Atrophy and Mental Retardation	0.91277	0.685553
OMIM:609270	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	0.93429	0.6855438333
OMIM:112800	Brachydactyly type A4	0.97905	0.6854265
OMIM:614017	Ciliary Dyskinesia, Primary, 16	0.88554	0.6854188333
OMIM:616339	Epileptic Encephalopathy, Early Infantile, 29	0.89387	0.685406
OMIM:606996	Senior-Loken syndrome 4	0.88892	0.6853573333
OMIM:300673	Severe neonatal-onset encephalopathy with microcephaly	0.9112	0.6853328333
OMIM:601362	Distal monosomy 10p	0.87873	0.685284
OMIM:214980	Cholestasis With Gallstone, Ataxia, and Visual Disturbance	0.87045	0.685167
OMIM:260300	autosomal recessive early-onset Parkinson disease 15	0.95478	0.685158
OMIM:605274	Mesomelic Dysplasia, Savarirayan Type	0.94266	0.6851003333
OMIM:611376	MGS	0.90158	0.6850245
OMIM:126190	Disproportionate Short Stature With Ptosis and Valvular Heart Lesions	0.92011	0.68493
OMIM:300049	periventricular nodular heterotopia	0.9224	0.6848993333
OMIM:273730	Thoracic dysplasia-hydrocephalus syndrome	0.91934	0.6848628333
OMIM:138930	Grant Syndrome	0.91507	0.6847753333
OMIM:613341	Leber Congenital Amaurosis 14	0.90963	0.6846615
OMIM:607706	Charcot-Marie-Tooth Disease, Axonal, With Vocal Cord Paresis, Autosomal Recessive	0.92192	0.6846476667
OMIM:614482	Congenital Cataracts, Hearing Loss, and Neurodegeneration	0.91773	0.684618
OMIM:613808	Ciliary dyskinesia, primary, 15	0.88422	0.6845975
OMIM:303100	choroideremia	0.92424	0.6845898333
OMIM:612475	chromosome 1q21.1 duplication syndrome	0.86939	0.6845498333
OMIM:616355	Mental retardation, autosomal dominant 35	0.91107	0.6845366667
OMIM:601399	Familial platelet disorder with associated myeloid malignancy	0.85056	0.6845148333
OMIM:615356	Limb-girdle muscular dystrophy, type 2S	0.90514	0.6844111667
OMIM:615994	Bardet-Biedl syndrome 17	0.89763	0.6843686667
OMIM:275595	Trigonobrachycephaly, Bulbous Bifid Nose, Micrognathia, and Abnormalities of the Hands and Feet	0.93149	0.6843556667
OMIM:615483	Idiopathic basal ganglia calcification 5	0.93811	0.68422
OMIM:275200	Hypothyroidism, Congenital, Nongoitrous, 1	0.91913	0.6842163333
OMIM:209850	Autism	0.93786	0.6842086667
OMIM:607373	AUTS8	0.93786	0.6842086667
OMIM:614388	Lethal encephalopathy due to mitochondrial and peroxisomal fission defect	0.87945	0.684184
OMIM:610687	Nemaline Myopathy 7	0.93759	0.6841801667
OMIM:609452	myofibrillar myopathy 4	0.95466	0.6840563333
OMIM:615873	ADNP-related multiple congenital anomalies-intellectual disability-autism spectrum disorder	0.89015	0.6840001667
OMIM:615010	Aicardi-Goutieres Syndrome 6	0.90474	0.683993
OMIM:191650	Ureterocele	0.9753	0.6839873333
OMIM:601894	Glomerulopathy With Fibronectin Deposits 2	0.90496	0.6839393333
OMIM:601707	Craniofacial Malformations, Asymmetric, With Polysyndactyly and Abnormal Skin and Gut Development	0.89433	0.6839185
OMIM:126900	Familial Dupuytren contracture	0.90748	0.6838813333
OMIM:303110	Choroideremia - deafness - obesity	0.91503	0.6838676667
OMIM:147950	Kallmann syndrome 2	0.87903	0.6838288333
Orphanet:1809	Hidrotic ectodermal dysplasia, Halal type	0.88535	0.6838033333
OMIM:300843	BED	0.93547	0.6837951667
OMIM:187900	Bleeding Disorder, Platelet-Type, 17	0.87123	0.6837603333
OMIM:601499	RIEG2	0.89433	0.6835263333
OMIM:601076	MURCS	0.89535	0.6835146667
OMIM:601846	Vacuolar Neuromyopathy	0.92211	0.6834773333
OMIM:606072	Rippling Muscle Disease	0.97523	0.6834036667
OMIM:608673	Charcot-Marie-Tooth Disease, Axonal, Type 2L	0.94818	0.6833785
OMIM:615539	Ehlers-Danlos syndrome, musculocontractural type 2	0.89019	0.6833643333
OMIM:616479	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	0.89271	0.6831831667
OMIM:614969	pontocerebellar hypoplasia type 7	0.90793	0.68317
OMIM:182690	Spastic paraplegia - nephritis - deafness	0.89464	0.6831393333
OMIM:168300	Paramyotonia congenita of von Eulenburg	0.97521	0.683038
OMIM:271320	Spinocerebellar Degeneration With Macular Corneal Dystrophy, Congenital Cataracts, and Myopia	0.90483	0.6829313333
OMIM:609814	Complement Factor H Deficiency	0.92506	0.6829038333
OMIM:221995	Diabetes Insipidus, Nephrogenic, With Mental Retardation and Intracerebral Calcification	0.90494	0.6827241667
OMIM:607458	spinocerebellar ataxia type 18	0.93879	0.6827171667
OMIM:303350	Masa Syndrome	0.91726	0.6826253333
OMIM:169600	Benign Chronic Pemphigus	0.90487	0.6825225
OMIM:616228	Myasthenic Syndrome, Congenital, 14	0.9066	0.6824943333
OMIM:144200	Palmoplantar Keratoderma, Epidermolytic	0.91689	0.6824851667
OMIM:609180	Congenital disorder of glycosylation type 1F	0.86475	0.6824576667
OMIM:616369	Ciliary Dyskinesia, Primary, 31	0.92173	0.6824071667
OMIM:603218	Huntington disease-like 1	0.96367	0.6823436667
OMIM:614498	Lethal neonatal spasticity-epileptic encephalopathy syndrome	0.89273	0.6822998333
OMIM:177200	Liddle Syndrome	0.91782	0.6822743333
OMIM:611134	Meckel Syndrome, Type 4	0.9051	0.682248
OMIM:136680	Frasier syndrome	0.93446	0.6822088333
OMIM:266255	Radio-ulnar synostosis - intellectual disability - hypotonia	0.88494	0.6821688333
OMIM:210050	Berry Aneurysm, Cirrhosis, Pulmonary Emphysema, and Cerebral Calcification	0.92114	0.6820553333
OMIM:613161	Deficiency of beta-ureidopropionase	0.91372	0.6819931667
OMIM:602400	Ichthyosis-hypotrichosis syndrome	0.90106	0.681942
OMIM:168400	Parastremmatic Dwarfism	0.92157	0.6818683333
OMIM:174500	Polydactyly, Preaxial 2	0.9978	0.68183
OMIM:616158	Mental retardation, autosomal dominant 31	0.90075	0.681754
OMIM:604864	Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	0.96969	0.6817311667
OMIM:302801	CMTX2	0.96294	0.6816561667
Orphanet:64754	Nevus comedonicus syndrome	0.9025	0.6816136667
OMIM:302802	CMTX3	0.96294	0.6815608333
Orphanet:2477	Megalencephaly	0.90643	0.6814036667
OMIM:615491	Early-onset progressive neurodegeneration - blindness - ataxia - spasticity	0.92792	0.6813805
OMIM:612001	15q13.3 microdeletion syndrome	0.87547	0.681309
OMIM:140350	Hawkinsinuria	0.91261	0.6813075
OMIM:605588	Charcot-Marie-Tooth Disease, Axonal, Type 2B1	0.94268	0.6811748333
OMIM:300577	Mental Retardation, X-Linked 91	0.89439	0.6811483333
OMIM:300884	ALG13-CDG	0.87637	0.6811423333
OMIM:616449	Basel-Vanagaite-Smirin-Yosef Syndrome	0.88592	0.681065
OMIM:611302	Spastic Ataxia 2, Autosomal Recessive	0.92792	0.6809815
OMIM:609324	Multiple epiphyseal dysplasia, with severe proximal femoral dysplasia	0.97687	0.6809698333
OMIM:615035	Spastic Paraplegia 55, Autosomal Recessive	0.89998	0.6809561667
OMIM:604317	Primary autosomal recessive microcephaly 2	0.92153	0.680943
OMIM:613376	Neuronopathy, Distal Hereditary Motor, Type 2C	0.97152	0.6809391667
OMIM:615948	Orofaciodigital syndrome xiv	0.93064	0.6809113333
