model.iri	model.label	modGene.iri	modGene.label	disease.iri	disease.label
http://www.informatics.jax.org/accession/MGI:4417863	Sil1<Gt(RST462)Byg>/Sil1<Gt(RST462)Byg> [B6.129P2-Sil1<Gt(RST462)Byg>]	http://www.informatics.jax.org/accession/MGI:1932040	Sil1	http://purl.obolibrary.org/obo/OMIM_248800	[Marinesco-Sjogren Syndrome,Marinesco-Sjögren syndrome,Marinesco-SjC6gren syndrome]
http://www.informatics.jax.org/accession/MGI:3587945	Gpr143<tm1Inc>/0 [either: (involves: 129/Sv * 129S7/SvEvBrd * C57BL/6) or (involves: 129S7/SvEvBrd * C57BL/6)]	http://www.informatics.jax.org/accession/MGI:107193	Gpr143	http://purl.obolibrary.org/obo/OMIM_300500	[Albinism, Ocular, Type 1,Ocular albinism, type I,X-linked recessive ocular albinism]
http://www.informatics.jax.org/accession/MGI:3688001	Apob<tm1Mae>/Apob<+> [involves: 129P2/OlaHsd * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:88052	Apob	http://purl.obolibrary.org/obo/OMIM_605019	[Hypobetalipoproteinemia, Familial, 2,Hypobetalipoproteinemia, familial, 2]
http://www.informatics.jax.org/accession/MGI:3688000	Apob<tm1Mae>/Apob<tm1Mae> [involves: 129P2/OlaHsd * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:88052	Apob	http://purl.obolibrary.org/obo/OMIM_605019	[Hypobetalipoproteinemia, Familial, 2,Hypobetalipoproteinemia, familial, 2]
http://www.informatics.jax.org/accession/MGI:4950567	Prpf8<tm1.1Eap>/Prpf8<+> [involves: 129S6/SvEvTac * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:2179381	Prpf8	http://purl.obolibrary.org/obo/OMIM_600059	[Retinitis Pigmentosa 13,Retinitis pigmentosa 13]
http://www.informatics.jax.org/accession/MGI:4950566	Prpf8<tm1.1Eap>/Prpf8<tm1.1Eap> [involves: 129S6/SvEvTac * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:2179381	Prpf8	http://purl.obolibrary.org/obo/OMIM_600059	[Retinitis Pigmentosa 13,Retinitis pigmentosa 13]
http://www.informatics.jax.org/accession/MGI:4431029	Prlr<tm1Cnp>/Prlr<tm1Cnp> [involves: 129/Sv * 129P2/OlaHsd]	http://www.informatics.jax.org/accession/MGI:97763	Prlr	http://purl.obolibrary.org/obo/OMIM_155240	[Thyroid Carcinoma, Familial Medullary,Familial medullary thyroid carcinoma,familial medullary thyroid carcinoma]
http://www.informatics.jax.org/accession/MGI:2174783	Trp53<tm1Tyj>/Trp53<+> [involves: 129S2/SvPas * C57BL/6]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:3584474	Trp53<tm1Tyj>/Trp53<tm1Tyj> [involves: 129S2/SvPas]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:3584473	Trp53<tm1Tyj>/Trp53<+> [involves: 129S2/SvPas]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:3584471	Trp53<tm1Tyj>/Trp53<tm3.1Tyj> [involves: 129S2/SvPas * 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:3584470	Trp53<tm3.1Tyj>/Trp53<+> [involves: 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:3584464	Trp53<tm1Tyj>/Trp53<tm2.1Tyj> [involves: 129S2/SvPas * 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:3584463	Trp53<tm2.1Tyj>/Trp53<+> [involves: 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:3576493	Trp53<tm3.1Glo>/Trp53<+> [B6.129S7-Trp53<tm3.1Glo>]	http://www.informatics.jax.org/accession/MGI:98834	Trp53	http://purl.obolibrary.org/obo/OMIM_151623	[Li-Fraumeni Syndrome 1,Li-Fraumeni syndrome 1]
http://www.informatics.jax.org/accession/MGI:5643856	Tg(Col1a1-tTA)139Niss/0; Tg(tetO-HTR4*D100A)2Niss/0 [FVB/N-Tg(Col1a1-tTA)139Niss Tg(tetO-HTR4*D100A)2Niss]	http://www.informatics.jax.org/accession/MGI:88467	Col1a1	http://purl.obolibrary.org/obo/OMIM_174800	[Mccune-Albright Syndrome,McCune-Albright syndrome,McCune Albright syndrome]
http://www.informatics.jax.org/accession/MGI:5312681	Opa3<m1Votr>/Opa3<m1Votr> [involves: C3H * C57BL/6JCrl]	http://www.informatics.jax.org/accession/MGI:2686271	Opa3	http://purl.obolibrary.org/obo/OMIM_258501	[3-Methylglutaconic Aciduria, Type 3,3-Methylglutaconic aciduria type 3,3-methylglutaconic aciduria type 3]
http://www.informatics.jax.org/accession/MGI:4999584	Cryab<tm1.1Ady>/Cryab<+> [involves: 129X1/SvJ * C57BL/6 * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:88516	Cryab	http://purl.obolibrary.org/obo/OMIM_608810	[Myopathy, Myofibrillar, 2,Alpha-B crystallinopathy,myofibrillar myopathy 2]
http://www.informatics.jax.org/accession/MGI:4999583	Cryab<tm1.1Ady>/Cryab<tm1.1Ady> [involves: 129X1/SvJ * C57BL/6 * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:88516	Cryab	http://purl.obolibrary.org/obo/OMIM_608810	[Myopathy, Myofibrillar, 2,Alpha-B crystallinopathy,myofibrillar myopathy 2]
http://www.informatics.jax.org/accession/MGI:4455020	Mitf<mi-ew>/Mitf<mi-ew> [involves: C57BL/6Bn * NAW]	http://www.informatics.jax.org/accession/MGI:104554	Mitf	http://purl.obolibrary.org/obo/OMIM_131300	[Camurati-Engelmann Disease,Diaphyseal dysplasia,Camurati-Engelmann disease]
http://www.informatics.jax.org/accession/MGI:4819172	Tg(STIL-TAL1)A5(3)Alpa/0; Tg(Lck-LMO1)11Sjk/0 [involves: C3H * C3H/HeRos * C57BL/6 * C57BL/10Ros]	http://www.ncbi.nlm.nih.gov/gene/6886	TAL1	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:4819172	Tg(STIL-TAL1)A5(3)Alpa/0; Tg(Lck-LMO1)11Sjk/0 [involves: C3H * C3H/HeRos * C57BL/6 * C57BL/10Ros]	http://www.ncbi.nlm.nih.gov/gene/4004	LMO1	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:5316003	Ezh2<tm2Sho>/Ezh2<tm2.1Sho>; Tg(Mx1-cre)1Cgn/0 [involves: 129S1/Sv * C57BL/6 * CBA]	http://www.informatics.jax.org/accession/MGI:107940	Ezh2	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:5316002	Ezh2<tm2Sho>/Ezh2<tm2Sho>; Tg(Mx1-cre)1Cgn/0 [involves: 129S1/Sv * C57BL/6 * CBA]	http://www.informatics.jax.org/accession/MGI:107940	Ezh2	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:4819157	Zfp36l1<tm1.1Tnr>/Zfp36l1<tm1.1Tnr>; Zfp36l2<tm1.1Tnr>/Zfp36l2<tm1.1Tnr>; Tg(CD2-icre)4Kio/0 [involves: C57BL/6 * C57BL/10 * CBA/Ca * SJL]	http://www.informatics.jax.org/accession/MGI:107946	Zfp36l1	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:4819157	Zfp36l1<tm1.1Tnr>/Zfp36l1<tm1.1Tnr>; Zfp36l2<tm1.1Tnr>/Zfp36l2<tm1.1Tnr>; Tg(CD2-icre)4Kio/0 [involves: C57BL/6 * C57BL/10 * CBA/Ca * SJL]	http://www.informatics.jax.org/accession/MGI:107945	Zfp36l2	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:3814579	Kmt2a<tm1Saam>/Kmt2a<+>; Tg(Mx1-cre)1Cgn/0 [involves: 129S1/Sv * C57BL/6 * CBA]	http://www.informatics.jax.org/accession/MGI:96995	Kmt2a	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:4836620	Pten<tm1Hwu>/Pten<tm1Hwu>; Tg(Mx1-cre)1Cgn/0 [involves: 129S4/SvJae * C57BL/6 * CBA]	http://www.informatics.jax.org/accession/MGI:109583	Pten	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:4819230	Ikzf1<tm1Kast>/Ikzf1<+>; Tg(BCR/ABL)623Hkp/0 [involves: 129S2/SvPas * C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/613	BCR	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:4819230	Ikzf1<tm1Kast>/Ikzf1<+>; Tg(BCR/ABL)623Hkp/0 [involves: 129S2/SvPas * C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/25	ABL1	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:4819230	Ikzf1<tm1Kast>/Ikzf1<+>; Tg(BCR/ABL)623Hkp/0 [involves: 129S2/SvPas * C57BL/6 * CBA]	http://www.informatics.jax.org/accession/MGI:1342540	Ikzf1	http://purl.obolibrary.org/obo/OMIM_613065	[ALL,Acute lymphoid leukemia]
http://www.informatics.jax.org/accession/MGI:5430750	Bmpr2<tm1.1Enl>/Bmpr2<tm1.1Enl>; Tg(Acvrl1-cre)L1Spo/0 [involves: 129S4/SvJae * FVB]	http://www.informatics.jax.org/accession/MGI:1095407	Bmpr2	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:5438770	Bmpr2<tm1Kmi>/Bmpr2<+> [involves: 129S4/SvJae * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:1095407	Bmpr2	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:3850122	Smad9<tm3Jfm>/Smad9<tm3Jfm> [involves: 129S4/SvJaeSor]	http://www.informatics.jax.org/accession/MGI:1859993	Smad9	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:3054170	Vip<tm1Clw>/Vip<tm1Clw> [involves: 129S/Sv * C57BL/6]	http://www.informatics.jax.org/accession/MGI:98933	Vip	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:5444198	Pparg<tm2Rev>/Pparg<tm2Rev>; Tg(Tagln-cre)1Her/? [involves: 129S4/SvJae * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:97747	Pparg	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:5473699	Adora2a<tm1Jfc>/Adora2a<tm1Jfc> [B6.129S4-Adora2a<tm1Jfc>]	http://www.informatics.jax.org/accession/MGI:99402	Adora2a	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:3703798	Tg(Tagln-rtTA)E1Jwst/0; Tg(tetO-BMPR2*T504)1Jwst/0 [involves: FVB/N]	http://www.ncbi.nlm.nih.gov/gene/659	BMPR2	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:5474460	Tg(Tagln-SLC6A4)#Edd/? [Not Specified]	http://www.ncbi.nlm.nih.gov/gene/6532	SLC6A4	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:5474461	Tg(Scgb1a1-IL6)9Flv/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/3569	IL6	http://purl.obolibrary.org/obo/OMIM_178600	[Pulmonary Hypertension, Primary, 1,Primary pulmonary hypertension]
http://www.informatics.jax.org/accession/MGI:5476929	Epcam<Gt(RST412)Byg>/Epcam<Gt(RST412)Byg> [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:106653	Epcam	http://purl.obolibrary.org/obo/OMIM_613217	[Diarrhea 5, With Tufting Enteropathy, Congenital,Diarrhea 5, with tufting enteropathy, congenital,Intestinal epithelial dysplasia]
http://www.informatics.jax.org/accession/MGI:3769904	Scn5a<tm1Care>/Scn5a<+> [FVB.129P2-Scn5a<tm1Care>]	http://www.informatics.jax.org/accession/MGI:98251	Scn5a	http://purl.obolibrary.org/obo/OMIM_601144	[Brugada Syndrome 1,Brugada syndrome 1]
http://www.informatics.jax.org/accession/MGI:3641169	Scn5a<tm1Agrc>/Scn5a<+> [involves: 129/Sv]	http://www.informatics.jax.org/accession/MGI:98251	Scn5a	http://purl.obolibrary.org/obo/OMIM_601144	[Brugada Syndrome 1,Brugada syndrome 1]
http://www.informatics.jax.org/accession/MGI:3617399	Ciita<tm1Ccum>/Ciita<tm1Ccum> [involves: 129S2/SvPas * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:108445	Ciita	http://purl.obolibrary.org/obo/OMIM_209920	[Bare Lymphocyte Syndrome, Type 2,SCID due to absent class II HLA antigens,MHC class II deficiency]
http://www.informatics.jax.org/accession/MGI:3052466	Ciita<tm2Wrth>/Ciita<tm2Wrth> [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:108445	Ciita	http://purl.obolibrary.org/obo/OMIM_209920	[Bare Lymphocyte Syndrome, Type 2,SCID due to absent class II HLA antigens,MHC class II deficiency]
http://www.informatics.jax.org/accession/MGI:5695247	Vps35<Gt(RRK261)Byg>/Vps35<+> [B6.129P2-Vps35<Gt(RRK261)Byg>]	http://www.informatics.jax.org/accession/MGI:1890467	Vps35	http://purl.obolibrary.org/obo/OMIM_614203	[Parkinson Disease 17,Parkinson disease 17]
http://www.informatics.jax.org/accession/MGI:3812126	Slc35d1<tm1Hko>/Slc35d1<tm1Hko> [involves: 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:2140361	Slc35d1	http://purl.obolibrary.org/obo/OMIM_269250	[Schneckenbecken Dysplasia,Schneckenbecken dysplasia,schneckenbecken dysplasia]
http://www.informatics.jax.org/accession/MGI:5307063	Tg(CTSG-NUMA1/RARA)#Skr/0 [involves: C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/4926	NUMA1	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5307063	Tg(CTSG-NUMA1/RARA)#Skr/0 [involves: C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/5914	RARA	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:3815135	Tg(PML-RARA)556Kog/? [involves: FVB/N]	http://www.ncbi.nlm.nih.gov/gene/5914	RARA	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:3815135	Tg(PML-RARA)556Kog/? [involves: FVB/N]	http://www.ncbi.nlm.nih.gov/gene/5371	PML	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5514339	Tg(CTSG-RARA/ZBTB16)#Ppp/0; Tg(CTSG-ZBTB16/RARA)#Ppp/0 [Not Specified]	http://www.ncbi.nlm.nih.gov/gene/5914	RARA	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5514339	Tg(CTSG-RARA/ZBTB16)#Ppp/0; Tg(CTSG-ZBTB16/RARA)#Ppp/0 [Not Specified]	http://www.ncbi.nlm.nih.gov/gene/7704	ZBTB16	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5514344	Zbtb16<tm1Ppp>/Zbtb16<tm1Ppp>; Tg(CTSG-ZBTB16/RARA)#Ppp/0 [involves: 129S1/Sv]	http://www.ncbi.nlm.nih.gov/gene/5914	RARA	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5514344	Zbtb16<tm1Ppp>/Zbtb16<tm1Ppp>; Tg(CTSG-ZBTB16/RARA)#Ppp/0 [involves: 129S1/Sv]	http://www.ncbi.nlm.nih.gov/gene/7704	ZBTB16	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5514344	Zbtb16<tm1Ppp>/Zbtb16<tm1Ppp>; Tg(CTSG-ZBTB16/RARA)#Ppp/0 [involves: 129S1/Sv]	http://www.informatics.jax.org/accession/MGI:103222	Zbtb16	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5517439	Tg(CTSG-ZBTB16/RARA)#Sjch/0; Tg(CTSG-RARA/ZBTB16)#Sjch/0 [Not Specified]	http://www.ncbi.nlm.nih.gov/gene/5914	RARA	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:5517439	Tg(CTSG-ZBTB16/RARA)#Sjch/0; Tg(CTSG-RARA/ZBTB16)#Sjch/0 [Not Specified]	http://www.ncbi.nlm.nih.gov/gene/7704	ZBTB16	http://purl.obolibrary.org/obo/OMIM_612376	[Acute Promyelocytic Leukemia,acute promyelocytic leukemia]
http://www.informatics.jax.org/accession/MGI:3812429	Zeb1<tm1Yhi>/Zeb1<+> [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1344313	Zeb1	http://purl.obolibrary.org/obo/OMIM_609141	[Corneal Dystrophy, Posterior Polymorphous, 3,Corneal dystrophy, posterior polymorphous, 3]
http://www.informatics.jax.org/accession/MGI:3812428	Zeb1<tm1Yhi>/Zeb1<tm1Yhi> [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1344313	Zeb1	http://purl.obolibrary.org/obo/OMIM_609141	[Corneal Dystrophy, Posterior Polymorphous, 3,Corneal dystrophy, posterior polymorphous, 3]
http://www.informatics.jax.org/accession/MGI:5306920	Lmna<tm2.1Gbon>/Lmna<tm2.1Gbon> [involves: 129 * C57BL/6]	http://www.informatics.jax.org/accession/MGI:96794	Lmna	http://purl.obolibrary.org/obo/OMIM_613205	[Muscular Dystrophy, Congenital, Lmna-Related,Congenital muscular dystrophy, LMNA-related,Congenital muscular dystrophy due to LMNA mutation]
http://www.informatics.jax.org/accession/MGI:5630054	Itpr2<tm1Kmik>/Itpr2<tm1Kmik> [involves: 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:99418	Itpr2	http://purl.obolibrary.org/obo/OMIM_106190	[Anhidrosis, Isolated, With Normal Sweat Glands,Anhidrosis, familial generalized, with normal sweat glands]
http://www.informatics.jax.org/accession/MGI:2682644	Slc4a7<tm1Krtz>/Slc4a7<tm1Krtz> [involves: 129S5/SvEvBrd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:2443878	Slc4a7	http://purl.obolibrary.org/obo/OMIM_605472	[Usher Syndrome, Type 2C,Usher syndrome, type 2C]
http://www.informatics.jax.org/accession/MGI:3527887	Adgrv1<tm1Msat>/Adgrv1<tm1Msat> [involves: 129P2/OlaHsd * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:1274784	Adgrv1	http://purl.obolibrary.org/obo/OMIM_605472	[Usher Syndrome, Type 2C,Usher syndrome, type 2C]
http://www.informatics.jax.org/accession/MGI:3046274	Adgrv1<tm1Pwh>/Adgrv1<tm1Pwh> [involves: 129S1/Sv * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:1274784	Adgrv1	http://purl.obolibrary.org/obo/OMIM_605472	[Usher Syndrome, Type 2C,Usher syndrome, type 2C]
http://www.informatics.jax.org/accession/MGI:3843451	Gt(ROSA)26Sor<tm1(cre/ERT)Nat>/Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc> [involves: 129 * 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:104735	Gt(ROSA)26Sor	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:3843451	Gt(ROSA)26Sor<tm1(cre/ERT)Nat>/Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc> [involves: 129 * 129S1/Sv * 129X1/SvJ]	http://www.ncbi.nlm.nih.gov/gene/6760	SS18	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:3711005	Myf5<tm1(cre)Mrc>/Myf5<tm1(cre)Mrc>; Gt(ROSA)26Sor<tm2(SS18)Mrc>/Gt(ROSA)26Sor<tm2(SS18)Mrc> [involves: 129S1/Sv * 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:97252	Myf5	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:3711005	Myf5<tm1(cre)Mrc>/Myf5<tm1(cre)Mrc>; Gt(ROSA)26Sor<tm2(SS18)Mrc>/Gt(ROSA)26Sor<tm2(SS18)Mrc> [involves: 129S1/Sv * 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:104735	Gt(ROSA)26Sor	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:3711005	Myf5<tm1(cre)Mrc>/Myf5<tm1(cre)Mrc>; Gt(ROSA)26Sor<tm2(SS18)Mrc>/Gt(ROSA)26Sor<tm2(SS18)Mrc> [involves: 129S1/Sv * 129X1/SvJ * C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/6760	SS18	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:3711004	Myf5<tm1(cre)Mrc>/Myf5<tm1(cre)Mrc>; Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc>/Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc> [involves: 129S1/Sv * 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:104735	Gt(ROSA)26Sor	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:3711004	Myf5<tm1(cre)Mrc>/Myf5<tm1(cre)Mrc>; Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc>/Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc> [involves: 129S1/Sv * 129X1/SvJ * C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/6760	SS18	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:3711004	Myf5<tm1(cre)Mrc>/Myf5<tm1(cre)Mrc>; Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc>/Gt(ROSA)26Sor<tm3(SS18/EGFP)Mrc> [involves: 129S1/Sv * 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:97252	Myf5	http://purl.obolibrary.org/obo/OMIM_300813	[Sarcoma, Synovial,synovial sarcoma]
http://www.informatics.jax.org/accession/MGI:2180831	Zic3<tm1Bca>/0 [involves: 129S7/SvEvBrd]	http://www.informatics.jax.org/accession/MGI:106676	Zic3	http://purl.obolibrary.org/obo/OMIM_306955	[Heterotaxy, Visceral, 1, X-Linked,Heterotaxy, visceral, X-linked]
http://www.informatics.jax.org/accession/MGI:3618630	Zic3<tm1Bca>/0 [involves: 129S7/SvEvBrd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:106676	Zic3	http://purl.obolibrary.org/obo/OMIM_306955	[Heterotaxy, Visceral, 1, X-Linked,Heterotaxy, visceral, X-linked]
http://www.informatics.jax.org/accession/MGI:3618631	Zic3<tm1Bca>/Zic3<+> [involves: 129S7/SvEvBrd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:106676	Zic3	http://purl.obolibrary.org/obo/OMIM_306955	[Heterotaxy, Visceral, 1, X-Linked,Heterotaxy, visceral, X-linked]
http://www.informatics.jax.org/accession/MGI:3618629	Zic3<tm1Bca>/Zic3<tm1Bca> [involves: 129S7/SvEvBrd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:106676	Zic3	http://purl.obolibrary.org/obo/OMIM_306955	[Heterotaxy, Visceral, 1, X-Linked,Heterotaxy, visceral, X-linked]
http://www.informatics.jax.org/accession/MGI:2657283	Zic3<Bn>/Zic3<Bn> [BNT/LeJ]	http://www.informatics.jax.org/accession/MGI:106676	Zic3	http://purl.obolibrary.org/obo/OMIM_306955	[Heterotaxy, Visceral, 1, X-Linked,Heterotaxy, visceral, X-linked]
